sample_id,angle_deg,status,torque,attempt,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,worker_pid,femm_pids_json,work_directory,error_type,error_message,started_at,completed_at
S000090,0.0,completed,0.8475381816824268,1,5.924352700007148,0.5209870000253431,25.124760000006063,0.03431649997946806,31.71621869999217,22807,44376,22060,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000090\femm\angle_0_attempt_1,,,2026-08-08T18:00:04.878+02:00,2026-08-08T18:00:40.661+02:00
S000090,3.0,completed,0.829614670494809,1,0.0,0.502383099985309,26.550096199993277,0.03796610000426881,27.204163800022798,22807,44376,20076,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000090\femm\angle_3_attempt_1,,,2026-08-08T18:00:40.721+02:00,2026-08-08T18:01:08.834+02:00
S000090,6.0,completed,0.9310930806422364,1,0.0,0.5015512999962084,22.43539889997919,0.03429000001051463,23.07898409999325,22807,44376,34148,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000090\femm\angle_6_attempt_1,,,2026-08-08T18:01:08.905+02:00,2026-08-08T18:01:32.887+02:00
S000090,9.0,completed,0.908399869028837,1,0.0,0.4979583999956958,18.887109899980715,0.03358690001186915,19.5287595000118,22807,44376,15404,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000090\femm\angle_9_attempt_1,,,2026-08-08T18:01:32.958+02:00,2026-08-08T18:01:53.429+02:00
S000090,12.0,completed,0.8267200531785491,1,0.0,0.5007409999961965,28.92923179999343,0.03957520000403747,29.59482540001045,22807,44376,38712,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000090\femm\angle_12_attempt_1,,,2026-08-08T18:01:53.490+02:00,2026-08-08T18:02:24.045+02:00
S000090,15.0,completed,0.8466554892302925,1,0.0,0.493032200000016,22.821992799988948,0.037815600022440776,23.456130299979122,22807,44376,15844,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000090\femm\angle_15_attempt_1,,,2026-08-08T18:02:24.107+02:00,2026-08-08T18:02:48.454+02:00
S000091,0.0,completed,0.8493053209601579,1,2.309647199988831,0.48000739997951314,40.330692999996245,0.035117899999022484,43.265706299978774,24880,48528,30224,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000091\femm\angle_0_attempt_1,,,2026-08-08T18:05:44.158+02:00,2026-08-08T18:06:28.868+02:00
S000091,3.0,completed,0.830426561467902,1,0.0,0.47379680001176894,28.894374399998924,0.03627300000516698,29.51629420000245,24880,48528,28240,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000091\femm\angle_3_attempt_1,,,2026-08-08T18:06:28.922+02:00,2026-08-08T18:06:59.163+02:00
S000091,6.0,completed,0.9323738911120849,1,0.0,0.49183179999818094,28.38847030000761,0.04059180000331253,29.035602799995104,24880,48528,21244,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000091\femm\angle_6_attempt_1,,,2026-08-08T18:06:59.225+02:00,2026-08-08T18:07:29.014+02:00
S000091,9.0,completed,0.9097486015230846,1,0.0,0.4875375000119675,32.41487960002269,0.03658119999454357,33.04954760000692,24880,48528,34508,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000091\femm\angle_9_attempt_1,,,2026-08-08T18:07:29.068+02:00,2026-08-08T18:08:02.845+02:00
S000091,12.0,completed,0.8310017536457256,1,0.0,0.4661746999772731,24.362669399997685,0.034340000012889504,24.969570299988845,24880,48528,21780,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000091\femm\angle_12_attempt_1,,,2026-08-08T18:08:02.898+02:00,2026-08-08T18:08:28.582+02:00
S000091,15.0,completed,0.8496491631623008,1,0.0,0.4815187999920454,30.80080430000089,0.03679390001343563,31.437367100006668,24880,48528,37104,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000091\femm\angle_15_attempt_1,,,2026-08-08T18:08:28.651+02:00,2026-08-08T18:09:00.813+02:00
S000092,0.0,completed,0.5565803608102642,1,9.07089589998941,0.5463095000013709,19.992292999988422,0.03640569999697618,29.76626189998933,25892,50548,10896,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000092\femm\angle_0_attempt_1,,,2026-08-08T18:09:01.699+02:00,2026-08-08T18:09:33.202+02:00
S000092,3.0,completed,0.454444263031925,1,0.0,0.5635342999885324,23.05436040001223,0.03571150000789203,23.769727200007765,25892,50548,36424,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000092\femm\angle_3_attempt_1,,,2026-08-08T18:09:33.262+02:00,2026-08-08T18:09:57.847+02:00
S000092,6.0,completed,0.4505270074524549,1,0.0,0.5227408999926411,23.70204720000038,0.03638089998275973,24.377383499988355,25892,50548,31636,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000092\femm\angle_6_attempt_1,,,2026-08-08T18:09:57.907+02:00,2026-08-08T18:10:23.077+02:00
S000092,9.0,completed,0.4029473629689432,1,0.0,0.5396667000022717,16.08838870000909,0.045471099991118535,16.796703300002264,25892,50548,2112,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000092\femm\angle_9_attempt_1,,,2026-08-08T18:10:23.137+02:00,2026-08-08T18:10:40.744+02:00
S000092,12.0,completed,0.4748486141108996,1,0.0,0.5122258000192232,16.894060600025114,0.04600649999338202,17.57386360000237,25892,50548,3844,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000092\femm\angle_12_attempt_1,,,2026-08-08T18:10:40.809+02:00,2026-08-08T18:10:59.250+02:00
