scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_p240,median_tavg,12,0,288.0,1.0815594803123152,-3.42351660256832,2.341957122256004,2.987757868949719,-5.975515737899438
phase_p240,median_tavg,15,0,300.0,1.7500000000000004,-3.5,1.7499999999999991,3.442381522788421,-6.884763045576842
phase_p240,high_tavg,0,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,4.024539623195132,-8.049079246390264
phase_p240,high_tavg,3,0,252.0,-1.0815594803123165,-2.341957122256004,3.4235166025683195,3.967184984387303,-7.934369968774606
phase_p240,high_tavg,6,0,264.0,-0.3658496214367868,-2.8315594803123156,3.197409101749103,3.80346801872889,-7.60693603745778
phase_p240,high_tavg,9,0,276.0,0.36584962143678545,-3.197409101749103,2.8315594803123165,3.985846578243752,-7.971693156487504
phase_p240,high_tavg,12,0,288.0,1.0815594803123152,-3.42351660256832,2.341957122256004,3.829324540727225,-7.65864908145445
phase_p240,high_tavg,15,0,300.0,1.7500000000000004,-3.5,1.7499999999999991,4.022992912106258,-8.045985824212517
phase_p240,final_low_tavg,0,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,3.140246590716461,-6.280493181432922
phase_p240,final_low_tavg,3,0,252.0,-1.0815594803123165,-2.341957122256004,3.4235166025683195,3.069670029854747,-6.139340059709494
phase_p240,final_low_tavg,6,0,264.0,-0.3658496214367868,-2.8315594803123156,3.197409101749103,3.124736539903397,-6.249473079806794
phase_p240,final_low_tavg,9,0,276.0,0.36584962143678545,-3.197409101749103,2.8315594803123165,3.102307375946519,-6.204614751893038
phase_p240,final_low_tavg,12,0,288.0,1.0815594803123152,-3.42351660256832,2.341957122256004,3.369721734576077,-6.739443469152154
phase_p240,final_low_tavg,15,0,300.0,1.7500000000000004,-3.5,1.7499999999999991,3.139383869989223,-6.278767739978446
phase_p240,final_high_tavg,0,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,3.619406936182097,-7.238813872364194
phase_p240,final_high_tavg,3,0,252.0,-1.0815594803123165,-2.341957122256004,3.4235166025683195,3.583885415338532,-7.167770830677064
