relative_path,absolute_path,encoding,read_status,format,frequency,precision,min_angle,depth,length_unit,problem_type,coordinates,point_count,boundary_count,material_count,circuit_count,node_count,segment_count,arc_count,block_label_count,material_names,assigned_material_names,circuit_names,current_settings,magnetization_directions,geometry_bbox,model_center,geometry_signature,error
IA_test_Float/0228 50gen/best_J0.114586_20260228_124726.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0228 50gen\best_J0.114586_20260228_124726.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1748,1524,252,336,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",d32329396d5ffa37a40ce149e697ca47c1e6908d44b716482555735f700fd754,
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260228_180032.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0228 70gen-140gen\best_J0.113564_20260228_180032.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1772,1536,264,342,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",b178e1d78f45c736a0f7a26990cba4e9591204ae147a4cc966f7f6a79ce56205,
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_172121.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0228 70gen-140gen\best_J0.113564_20260301_172121.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1772,1536,264,342,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",b178e1d78f45c736a0f7a26990cba4e9591204ae147a4cc966f7f6a79ce56205,
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_224723.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0228 70gen-140gen\best_J0.113564_20260301_224723.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1772,1536,264,342,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",b178e1d78f45c736a0f7a26990cba4e9591204ae147a4cc966f7f6a79ce56205,
IA_test_Float/0228 70gen-140gen/groupF 100gen.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0228 70gen-140gen\groupF 100gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1088,672,480,96,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",c3463122493ef68b693babea751f01575d64259f2a1e19383740bc34efbb5106,
IA_test_Float/0302 160gen-200gen/best_J0.111733_20260302_114631.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0302 160gen-200gen\best_J0.111733_20260302_114631.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1796,1548,276,348,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",70c6e4f25cf066e63ab71958995c6b5cec104208f9ef8ea88c9525f03eb004df,
IA_test_Float/0302 300gen/best_J0.105091_20260302_173331.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0302 300gen\best_J0.105091_20260302_173331.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1892,1608,312,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",3120e84ee43e9f003ea206e5f4682d9a6f57e331e681a1197df8f3b69e853174,
IA_test_Float/0302 400gen-500gen/best_J0.0980357_20260302_213720.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0302 400gen-500gen\best_J0.0980357_20260302_213720.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1880,1602,312,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",2e1d1d212ff3630f7ce670e03a1f852470c6a1b79716924b993a4b4c93d8dd10,
IA_test_Float/0303 700gen/best_J0.0961933_20260303_215010.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0303 700gen\best_J0.0961933_20260303_215010.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1892,1608,312,354,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f66802f81e3b86ad63d95b656ed6d12995de8cd4cea6eff318b8fd13cdc21387,
IA_test_Float/0303 700gen/best_J0.0980357_20260303_161511.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0303 700gen\best_J0.0980357_20260303_161511.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1880,1602,312,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",2e1d1d212ff3630f7ce670e03a1f852470c6a1b79716924b993a4b4c93d8dd10,
IA_test_Float/0304 800gen/best_J0.092999_20260304_220254.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0304 800gen\best_J0.092999_20260304_220254.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1934,1638,324,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",a431f6a55b7552e35c94183837c3be98bc6824fc4dcc73e73fab4056e1d06342,
IA_test_Float/0305 900gen/best_J0.0924955_20260305_173935.fem,C:\Users\26096\Desktop\em\FP\IA_test_Float\0305 900gen\best_J0.0924955_20260305_173935.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1934,1638,324,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",c09a1247d66549e5cda5470a49d28c1c339a1177791e9212156c9bf769dd5d74,
IA_test_group4/best_J0.11069_20260203_184421.fem,C:\Users\26096\Desktop\em\FP\IA_test_group4\best_J0.11069_20260203_184421.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1826,1590,264,354,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",b90458d0b6e526431a13f9cf7f0c9ba9408211a88ce735476d5afc25b0e9e697,
IA_test_group4/best_J0.121914_20260205_172915.fem,C:\Users\26096\Desktop\em\FP\IA_test_group4\best_J0.121914_20260205_172915.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1676,1506,192,318,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",8502a2cca749a4a617f9f163ddd76e48ec7d86c937b054a76c281c959edcc499,
IA_test_group4/best_J0.123215_20260205_145651.fem,C:\Users\26096\Desktop\em\FP\IA_test_group4\best_J0.123215_20260205_145651.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1628,1458,192,306,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",405a51e3d5fa2ec788f0c7e7d00cb330b1986e28807856a27af1ec57399b3d5a,
IA_test_groupA/best_J0.0937403_20260107_221145.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\best_J0.0937403_20260107_221145.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1814,1596,258,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",b5937842e45417d7e22fbcab5f6047a303c49b1241c5b55e2d526b71f4c5584d,
IA_test_groupA/best_J0.112828_20260104_040221.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\best_J0.112828_20260104_040221.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1718,1518,228,330,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",66e6601485abeb9d1aea8826ca7c365bd33e085115e27655689c34fd685d0b8b,
IA_test_groupA/best_J0.113614_20260103_045247.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\best_J0.113614_20260103_045247.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,26,7,6,1628,1458,192,306,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",c3c603000ac0ab32b967ae754e992e66f0d97b2295b9553e53134db62039ba29,
IA_test_groupA/best_J0.238035_20251229_211603.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\best_J0.238035_20251229_211603.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,419,393,306,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",dc177e08cf17f52323fc5d3387e092ddf771a5af146a0b4f10be8ff0179c86fd,
IA_test_groupA/best_J0.257147_20251228_164352.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\best_J0.257147_20251228_164352.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f6232c59adabea39256a96d92898a72aa9eb6d7ad6c0fb53e3b5006c3341d48d,
IA_test_groupA/0103 groupA/best_J0.112828_20260103_174233.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\0103 groupA\best_J0.112828_20260103_174233.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1718,1518,228,330,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",66e6601485abeb9d1aea8826ca7c365bd33e085115e27655689c34fd685d0b8b,
IA_test_groupA/0104 groupA/best_J0.0994011_20260105_081953.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\0104 groupA\best_J0.0994011_20260105_081953.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1784,1566,252,348,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",dad76daefa4cde1d0c6c602fe1b1541c97d80f7954a126a8e9f789cd2d82c1c3,
IA_test_groupA/1225/best_J0.177345_20251225_205238.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1225\best_J0.177345_20251225_205238.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",6bd5d63f312b4f0ae3a6bc9016c46d33f1a319819f86e3dcb9572f6be778d04f,
IA_test_groupA/1226/best_J0.234241_20251226_165530.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1226\best_J0.234241_20251226_165530.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",b187b73757a7ac4ae3ae4d0ed31e6022ac20584b2149d5e5c2e99b800e88dc34,
IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1227.1\best_J0.239788_20251227_151645.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",d691720546e8a31c88438af8f1f324502ce137037daa67855d78f0cb003814bb,
IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1227.2\best_J0.147733_20251228_001658.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",d3bedaceb63c9c75e8653b3c997111bc1983d6f9e868053577fb716edacb8aa9,
IA_test_groupA/1228/best_J0.222504_20251229_005752.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1228\best_J0.222504_20251229_005752.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1499,933,846,552,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",1df3481fdad5329b99724b72c5b4a3d8387f94930190a965cd5051f7cd01302e,
IA_test_groupA/1229/best_J0.238035_20251229_221434.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1229\best_J0.238035_20251229_221434.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,659,633,306,342,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",a8c264fd4b20fa9a07b2a782df02d8546256d70f2cf4ded9d75c6bfe7c37b2de,
IA_test_groupA/1230/best_J0.166453_20251230_130901.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1230\best_J0.166453_20251230_130901.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,659,633,306,342,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",7ee8e69265e7c43e3b6821476cc9171a3d16f3b75ae7a5d2c014e78605764131,
IA_test_groupA/1230.2/best_J0.157009_20251230_165105.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1230.2\best_J0.157009_20251230_165105.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,443,417,306,288,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",ea521cb0a19bc8fcacd3c50a24d6bf16ad30ec6f8bfa0b01b0f7e20416f13486,
IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1230.3\best_J0.150072_20251230_212929.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,443,417,306,288,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",e803b22715d39177577128bc6b2c3c42e59e95e5fa6689163cfa5ff760d48403,
IA_test_groupA/1231/best_J0.145728_20251231_192359.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\1231\best_J0.145728_20251231_192359.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,443,417,306,288,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",8599001d42d37ff45abdd001e65a5d0828886f4225280a1606a32e8018ad36b0,
