relative_path,material_name,definition_count,assignment_count
blank_9x5.FEM,Air,1,8
blank_9x5.FEM,Pure Iron,1,2
blank_9x5.FEM,Copper,1,0
blank_9x5.FEM,N40,1,2
blank_9x5.FEM,Air,1,8
blank_9x5.FEM,N40,1,2
blank_9x5.FEM,Air,1,8
temp_airgap_scan.fem,Air,1,8
temp_airgap_scan.fem,Pure Iron,1,2
temp_airgap_scan.fem,Copper,1,6
temp_airgap_scan.fem,Copper,1,6
temp_airgap_scan.fem,Copper,1,6
temp_airgap_scan.fem,Copper,1,6
temp_airgap_scan.fem,Copper,1,6
temp_airgap_scan.fem,Copper,1,6
temp_airgap_scan.fem,Air,1,8
temp_airgap_scan.fem,Air,1,8
temp_airgap_scan.fem,Pure Iron,1,2
temp_airgap_scan.fem,Air,1,8
temp_airgap_scan.fem,N40,1,2
temp_airgap_scan.fem,Air,1,8
temp_airgap_scan.fem,N40,1,2
temp_airgap_scan.fem,Air,1,8
temp_motor.fem,Air,1,9
temp_motor.fem,Pure Iron,1,2
temp_motor.fem,Copper,1,6
temp_motor.fem,Copper,1,6
temp_motor.fem,Copper,1,6
temp_motor.fem,Copper,1,6
temp_motor.fem,Copper,1,6
temp_motor.fem,Copper,1,6
temp_motor.fem,Air,1,9
temp_motor.fem,Air,1,9
temp_motor.fem,Pure Iron,1,2
temp_motor.fem,Air,1,9
temp_motor.fem,N40,1,2
temp_motor.fem,Air,1,9
temp_motor.fem,N40,1,2
temp_motor.fem,Air,1,9
待修改模型.FEM,Air,1,8
待修改模型.FEM,Pure Iron,1,2
待修改模型.FEM,Copper,1,6
待修改模型.FEM,Copper,1,6
待修改模型.FEM,Copper,1,6
待修改模型.FEM,Copper,1,6
待修改模型.FEM,Copper,1,6
待修改模型.FEM,Copper,1,6
待修改模型.FEM,Air,1,8
待修改模型.FEM,Air,1,8
待修改模型.FEM,Pure Iron,1,2
待修改模型.FEM,Air,1,8
待修改模型.FEM,N40,1,2
待修改模型.FEM,Air,1,8
待修改模型.FEM,N40,1,2
待修改模型.FEM,Air,1,8
无标题.FEM,Air,1,8
无标题.FEM,Pure Iron,1,2
无标题.FEM,Copper,1,6
无标题.FEM,Copper,1,6
无标题.FEM,Copper,1,6
无标题.FEM,Copper,1,6
无标题.FEM,Copper,1,6
无标题.FEM,Copper,1,6
无标题.FEM,Air,1,8
无标题.FEM,Air,1,8
无标题.FEM,Pure Iron,1,2
无标题.FEM,Air,1,8
无标题.FEM,N40,1,2
无标题.FEM,Air,1,8
无标题.FEM,N40,1,2
无标题.FEM,Air,1,8
CLONALG/25.12.15_1.fem,Air,1,74
CLONALG/25.12.15_1.fem,Pure Iron,1,163
CLONALG/25.12.15_1.fem,Copper,1,42
CLONALG/25.12.15_1.fem,N40,1,2
CLONALG/25.12.15_1.fem,Air,1,74
CLONALG/25.12.15_1.fem,N40,1,2
CLONALG/25.12.15_1.fem,Air,1,74
CLONALG/best_J0.080216_20260109_165414.fem,Air,1,50
CLONALG/best_J0.080216_20260109_165414.fem,Pure Iron,1,8
CLONALG/best_J0.080216_20260109_165414.fem,Copper,1,300
CLONALG/best_J0.080216_20260109_165414.fem,N40,1,2
CLONALG/best_J0.080216_20260109_165414.fem,Air,1,50
CLONALG/best_J0.080216_20260109_165414.fem,N40,1,2
CLONALG/best_J0.080216_20260109_165414.fem,Air,1,50
CLONALG/best_J0.110898_20260103_164233.fem,Air,1,32
CLONALG/best_J0.110898_20260103_164233.fem,Pure Iron,1,8
CLONALG/best_J0.110898_20260103_164233.fem,Copper,1,288
CLONALG/best_J0.110898_20260103_164233.fem,N40,1,2
CLONALG/best_J0.110898_20260103_164233.fem,Air,1,32
CLONALG/best_J0.110898_20260103_164233.fem,N40,1,2
CLONALG/best_J0.110898_20260103_164233.fem,Air,1,32
CLONALG/best_J0.150072_20251230_212929.fem,Air,1,110
CLONALG/best_J0.150072_20251230_212929.fem,Pure Iron,1,170
CLONALG/best_J0.150072_20251230_212929.fem,Copper,1,6
CLONALG/best_J0.150072_20251230_212929.fem,N40,1,2
CLONALG/best_J0.150072_20251230_212929.fem,Air,1,110
CLONALG/best_J0.150072_20251230_212929.fem,N40,1,2
CLONALG/best_J0.150072_20251230_212929.fem,Air,1,110
CLONALG/best_J0.157009_20251230_165105.fem,Air,1,116
CLONALG/best_J0.157009_20251230_165105.fem,Pure Iron,1,164
CLONALG/best_J0.157009_20251230_165105.fem,Copper,1,6
CLONALG/best_J0.157009_20251230_165105.fem,N40,1,2
CLONALG/best_J0.157009_20251230_165105.fem,Air,1,116
CLONALG/best_J0.157009_20251230_165105.fem,N40,1,2
CLONALG/best_J0.157009_20251230_165105.fem,Air,1,116
CLONALG/best_J0.166453_20251230_130901.fem,Air,1,134
CLONALG/best_J0.166453_20251230_130901.fem,Pure Iron,1,146
CLONALG/best_J0.166453_20251230_130901.fem,Copper,1,60
CLONALG/best_J0.166453_20251230_130901.fem,N40,1,2
CLONALG/best_J0.166453_20251230_130901.fem,Air,1,134
CLONALG/best_J0.166453_20251230_130901.fem,N40,1,2
CLONALG/best_J0.166453_20251230_130901.fem,Air,1,134
CLONALG/blank.FEM,Air,1,8
CLONALG/blank.FEM,Pure Iron,1,2
CLONALG/blank.FEM,Copper,1,0
CLONALG/blank.FEM,N40,1,2
CLONALG/blank.FEM,Air,1,8
CLONALG/blank.FEM,N40,1,2
CLONALG/blank.FEM,Air,1,8
CLONALG/blank9x5.FEM,Air,1,8
CLONALG/blank9x5.FEM,Pure Iron,1,1
CLONALG/blank9x5.FEM,Copper,1,0
CLONALG/blank9x5.FEM,N40,1,2
CLONALG/blank9x5.FEM,Air,1,8
CLONALG/blank9x5.FEM,N40,1,2
CLONALG/blank9x5.FEM,Air,1,8
CLONALG/blank_18x10.FEM,Air,1,8
CLONALG/blank_18x10.FEM,Pure Iron,1,2
CLONALG/blank_18x10.FEM,Copper,1,0
CLONALG/blank_18x10.FEM,N40,1,2
CLONALG/blank_18x10.FEM,Air,1,8
CLONALG/blank_18x10.FEM,N40,1,2
CLONALG/blank_18x10.FEM,Air,1,8
CLONALG/blank_9x5.FEM,Air,1,14
CLONALG/blank_9x5.FEM,Pure Iron,1,8
CLONALG/blank_9x5.FEM,Copper,1,282
CLONALG/blank_9x5.FEM,N40,1,2
CLONALG/blank_9x5.FEM,Air,1,14
CLONALG/blank_9x5.FEM,N40,1,2
CLONALG/blank_9x5.FEM,Air,1,14
CLONALG/blank_inset_18x10.FEM,Air,1,8
CLONALG/blank_inset_18x10.FEM,Pure Iron,1,2
CLONALG/blank_inset_18x10.FEM,Copper,1,0
CLONALG/blank_inset_18x10.FEM,N40,1,2
CLONALG/blank_inset_18x10.FEM,Air,1,8
CLONALG/blank_inset_18x10.FEM,N40,1,2
CLONALG/blank_inset_18x10.FEM,Air,1,8
CLONALG/blank_inset_9x5.FEM,Air,1,74
CLONALG/blank_inset_9x5.FEM,Pure Iron,1,26
CLONALG/blank_inset_9x5.FEM,Copper,1,18
CLONALG/blank_inset_9x5.FEM,N40,1,2
CLONALG/blank_inset_9x5.FEM,Air,1,74
CLONALG/blank_inset_9x5.FEM,N40,1,2
CLONALG/blank_inset_9x5.FEM,Air,1,74
CLONALG/model.fem,Air,1,50
CLONALG/model.fem,Pure Iron,1,20
CLONALG/model.fem,Copper,1,300
CLONALG/model.fem,N40,1,2
CLONALG/model.fem,Air,1,50
CLONALG/model.fem,N40,1,2
CLONALG/model.fem,Air,1,50
CLONALG/seed_bits_fine.FEM,Air,1,14
CLONALG/seed_bits_fine.FEM,Pure Iron,1,8
CLONALG/seed_bits_fine.FEM,Copper,1,282
CLONALG/seed_bits_fine.FEM,N40,1,2
CLONALG/seed_bits_fine.FEM,Air,1,14
CLONALG/seed_bits_fine.FEM,N40,1,2
CLONALG/seed_bits_fine.FEM,Air,1,14
CLONALG/strukturFemm.fem,Air,1,8
CLONALG/strukturFemm.fem,Pure Iron,1,2
CLONALG/strukturFemm.fem,Copper,1,6
CLONALG/strukturFemm.fem,Copper,1,6
CLONALG/strukturFemm.fem,Copper,1,6
CLONALG/strukturFemm.fem,Copper,1,6
CLONALG/strukturFemm.fem,Copper,1,6
CLONALG/strukturFemm.fem,Copper,1,6
CLONALG/strukturFemm.fem,Air,1,8
CLONALG/strukturFemm.fem,Air,1,8
CLONALG/strukturFemm.fem,Pure Iron,1,2
CLONALG/strukturFemm.fem,Air,1,8
CLONALG/strukturFemm.fem,N40,1,2
CLONALG/strukturFemm.fem,Air,1,8
CLONALG/strukturFemm.fem,N40,1,2
CLONALG/strukturFemm.fem,Air,1,8
CLONALG/temp_airgap_scan.fem,Air,1,8
CLONALG/temp_airgap_scan.fem,Pure Iron,1,2
CLONALG/temp_airgap_scan.fem,Copper,1,6
CLONALG/temp_airgap_scan.fem,Copper,1,6
CLONALG/temp_airgap_scan.fem,Copper,1,6
CLONALG/temp_airgap_scan.fem,Copper,1,6
CLONALG/temp_airgap_scan.fem,Copper,1,6
CLONALG/temp_airgap_scan.fem,Copper,1,6
CLONALG/temp_airgap_scan.fem,Air,1,8
CLONALG/temp_airgap_scan.fem,Air,1,8
CLONALG/temp_airgap_scan.fem,Pure Iron,1,2
CLONALG/temp_airgap_scan.fem,Air,1,8
CLONALG/temp_airgap_scan.fem,N40,1,2
CLONALG/temp_airgap_scan.fem,Air,1,8
CLONALG/temp_airgap_scan.fem,N40,1,2
CLONALG/temp_airgap_scan.fem,Air,1,8
CLONALG/test.fem,Air,1,122
CLONALG/test.fem,Pure Iron,1,338
CLONALG/test.fem,Copper,1,90
CLONALG/test.fem,N40,1,2
CLONALG/test.fem,Air,1,122
CLONALG/test.fem,N40,1,2
CLONALG/test.fem,Air,1,122
IA_test/best_J0.080216_20260110_195804.fem,Air,1,50
IA_test/best_J0.080216_20260110_195804.fem,Pure Iron,1,8
IA_test/best_J0.080216_20260110_195804.fem,Copper,1,300
IA_test/best_J0.080216_20260110_195804.fem,N40,1,2
IA_test/best_J0.080216_20260110_195804.fem,Air,1,50
IA_test/best_J0.080216_20260110_195804.fem,N40,1,2
IA_test/best_J0.080216_20260110_195804.fem,Air,1,50
IA_test/best_J0.080216_20260111_184658.fem,Air,1,50
IA_test/best_J0.080216_20260111_184658.fem,Pure Iron,1,8
IA_test/best_J0.080216_20260111_184658.fem,Copper,1,300
IA_test/best_J0.080216_20260111_184658.fem,N40,1,2
IA_test/best_J0.080216_20260111_184658.fem,Air,1,50
IA_test/best_J0.080216_20260111_184658.fem,N40,1,2
IA_test/best_J0.080216_20260111_184658.fem,Air,1,50
IA_test/best_J0.082148_20260108_181234.fem,Air,1,44
IA_test/best_J0.082148_20260108_181234.fem,Pure Iron,1,8
IA_test/best_J0.082148_20260108_181234.fem,Copper,1,294
IA_test/best_J0.082148_20260108_181234.fem,N40,1,2
IA_test/best_J0.082148_20260108_181234.fem,Air,1,44
IA_test/best_J0.082148_20260108_181234.fem,N40,1,2
IA_test/best_J0.082148_20260108_181234.fem,Air,1,44
IA_test/best_J0.082148_20260108_231323.fem,Air,1,44
IA_test/best_J0.082148_20260108_231323.fem,Pure Iron,1,8
IA_test/best_J0.082148_20260108_231323.fem,Copper,1,294
IA_test/best_J0.082148_20260108_231323.fem,N40,1,2
IA_test/best_J0.082148_20260108_231323.fem,Air,1,44
IA_test/best_J0.082148_20260108_231323.fem,N40,1,2
IA_test/best_J0.082148_20260108_231323.fem,Air,1,44
IA_test/best_J0.106306_20260105_193139.fem,Air,1,44
IA_test/best_J0.106306_20260105_193139.fem,Pure Iron,1,14
IA_test/best_J0.106306_20260105_193139.fem,Copper,1,300
IA_test/best_J0.106306_20260105_193139.fem,N40,1,2
IA_test/best_J0.106306_20260105_193139.fem,Air,1,44
IA_test/best_J0.106306_20260105_193139.fem,N40,1,2
IA_test/best_J0.106306_20260105_193139.fem,Air,1,44
IA_test/best_J0.106306_20260106_151138.fem,Air,1,44
IA_test/best_J0.106306_20260106_151138.fem,Pure Iron,1,14
IA_test/best_J0.106306_20260106_151138.fem,Copper,1,300
IA_test/best_J0.106306_20260106_151138.fem,N40,1,2
IA_test/best_J0.106306_20260106_151138.fem,Air,1,44
IA_test/best_J0.106306_20260106_151138.fem,N40,1,2
IA_test/best_J0.106306_20260106_151138.fem,Air,1,44
IA_test/best_J0.106306_20260106_224059.fem,Air,1,44
IA_test/best_J0.106306_20260106_224059.fem,Pure Iron,1,14
IA_test/best_J0.106306_20260106_224059.fem,Copper,1,300
IA_test/best_J0.106306_20260106_224059.fem,N40,1,2
IA_test/best_J0.106306_20260106_224059.fem,Air,1,44
IA_test/best_J0.106306_20260106_224059.fem,N40,1,2
IA_test/best_J0.106306_20260106_224059.fem,Air,1,44
IA_test/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test/best_J0.113614_20260103_045247.fem,Pure Iron,1,8
IA_test/best_J0.113614_20260103_045247.fem,Copper,1,282
IA_test/best_J0.113614_20260103_045247.fem,N40,1,2
IA_test/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test/best_J0.113614_20260103_045247.fem,N40,1,2
IA_test/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test/best_J0.238035_20251229_211603.fem,Pure Iron,1,302
IA_test/best_J0.238035_20251229_211603.fem,Copper,1,60
IA_test/best_J0.238035_20251229_211603.fem,N40,1,2
IA_test/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test/best_J0.238035_20251229_211603.fem,N40,1,2
IA_test/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test/best_J0.257147_20251228_164352.fem,Pure Iron,1,326
IA_test/best_J0.257147_20251228_164352.fem,Copper,1,90
IA_test/best_J0.257147_20251228_164352.fem,N40,1,2
IA_test/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test/best_J0.257147_20251228_164352.fem,N40,1,2
IA_test/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test/0103 groupB/best_J0.110898_20260103_164233.fem,Air,1,32
IA_test/0103 groupB/best_J0.110898_20260103_164233.fem,Pure Iron,1,8
IA_test/0103 groupB/best_J0.110898_20260103_164233.fem,Copper,1,288
IA_test/0103 groupB/best_J0.110898_20260103_164233.fem,N40,1,2
IA_test/0103 groupB/best_J0.110898_20260103_164233.fem,Air,1,32
IA_test/0103 groupB/best_J0.110898_20260103_164233.fem,N40,1,2
IA_test/0103 groupB/best_J0.110898_20260103_164233.fem,Air,1,32
IA_test/0104 groupA/best_J0.0994011_20260105_081953.fem,Air,1,44
IA_test/0104 groupA/best_J0.0994011_20260105_081953.fem,Pure Iron,1,8
IA_test/0104 groupA/best_J0.0994011_20260105_081953.fem,Copper,1,294
IA_test/0104 groupA/best_J0.0994011_20260105_081953.fem,N40,1,2
IA_test/0104 groupA/best_J0.0994011_20260105_081953.fem,Air,1,44
IA_test/0104 groupA/best_J0.0994011_20260105_081953.fem,N40,1,2
IA_test/0104 groupA/best_J0.0994011_20260105_081953.fem,Air,1,44
IA_test/0104 groupB/best_J0.106306_20260104_150857.fem,Air,1,44
IA_test/0104 groupB/best_J0.106306_20260104_150857.fem,Pure Iron,1,14
IA_test/0104 groupB/best_J0.106306_20260104_150857.fem,Copper,1,300
IA_test/0104 groupB/best_J0.106306_20260104_150857.fem,N40,1,2
IA_test/0104 groupB/best_J0.106306_20260104_150857.fem,Air,1,44
IA_test/0104 groupB/best_J0.106306_20260104_150857.fem,N40,1,2
IA_test/0104 groupB/best_J0.106306_20260104_150857.fem,Air,1,44
IA_test/0107 groupA2/best_J0.082148_20260107_145512.fem,Air,1,44
IA_test/0107 groupA2/best_J0.082148_20260107_145512.fem,Pure Iron,1,8
IA_test/0107 groupA2/best_J0.082148_20260107_145512.fem,Copper,1,294
IA_test/0107 groupA2/best_J0.082148_20260107_145512.fem,N40,1,2
IA_test/0107 groupA2/best_J0.082148_20260107_145512.fem,Air,1,44
IA_test/0107 groupA2/best_J0.082148_20260107_145512.fem,N40,1,2
IA_test/0107 groupA2/best_J0.082148_20260107_145512.fem,Air,1,44
IA_test/0109 groupA2 best/best_J0.080216_20260109_165414.fem,Air,1,50
IA_test/0109 groupA2 best/best_J0.080216_20260109_165414.fem,Pure Iron,1,8
IA_test/0109 groupA2 best/best_J0.080216_20260109_165414.fem,Copper,1,300
IA_test/0109 groupA2 best/best_J0.080216_20260109_165414.fem,N40,1,2
IA_test/0109 groupA2 best/best_J0.080216_20260109_165414.fem,Air,1,50
IA_test/0109 groupA2 best/best_J0.080216_20260109_165414.fem,N40,1,2
IA_test/0109 groupA2 best/best_J0.080216_20260109_165414.fem,Air,1,50
IA_test/0118 groupA2/tmp_eval_20260119_004747212_814724.fem,Air,1,50
IA_test/0118 groupA2/tmp_eval_20260119_004747212_814724.fem,Pure Iron,1,8
IA_test/0118 groupA2/tmp_eval_20260119_004747212_814724.fem,Copper,1,300
IA_test/0118 groupA2/tmp_eval_20260119_004747212_814724.fem,N40,1,2
IA_test/0118 groupA2/tmp_eval_20260119_004747212_814724.fem,Air,1,50
IA_test/0118 groupA2/tmp_eval_20260119_004747212_814724.fem,N40,1,2
IA_test/0118 groupA2/tmp_eval_20260119_004747212_814724.fem,Air,1,50
IA_test/0120/tmp_eval_20260121_103344220_905792.fem,Air,1,62
IA_test/0120/tmp_eval_20260121_103344220_905792.fem,Pure Iron,1,8
IA_test/0120/tmp_eval_20260121_103344220_905792.fem,Copper,1,300
IA_test/0120/tmp_eval_20260121_103344220_905792.fem,N40,1,2
IA_test/0120/tmp_eval_20260121_103344220_905792.fem,Air,1,62
IA_test/0120/tmp_eval_20260121_103344220_905792.fem,N40,1,2
IA_test/0120/tmp_eval_20260121_103344220_905792.fem,Air,1,62
IA_test/12.21 N3G10/w01/blank_inset_9x5_w01.fem,Air,1,8
IA_test/12.21 N3G10/w01/blank_inset_9x5_w01.fem,Pure Iron,1,1
IA_test/12.21 N3G10/w01/blank_inset_9x5_w01.fem,Copper,1,0
IA_test/12.21 N3G10/w01/blank_inset_9x5_w01.fem,N40,1,2
IA_test/12.21 N3G10/w01/blank_inset_9x5_w01.fem,Air,1,8
IA_test/12.21 N3G10/w01/blank_inset_9x5_w01.fem,N40,1,2
IA_test/12.21 N3G10/w01/blank_inset_9x5_w01.fem,Air,1,8
IA_test/12.21 N3G10/w01/case_000001.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_000001.fem,Pure Iron,1,157
IA_test/12.21 N3G10/w01/case_000001.fem,Copper,1,126
IA_test/12.21 N3G10/w01/case_000001.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_000001.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_000001.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_000001.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_05963250-a8c1-4677-b3e3-be5039f26d1d.fem,Air,1,284
IA_test/12.21 N3G10/w01/case_05963250-a8c1-4677-b3e3-be5039f26d1d.fem,Pure Iron,1,193
IA_test/12.21 N3G10/w01/case_05963250-a8c1-4677-b3e3-be5039f26d1d.fem,Copper,1,72
IA_test/12.21 N3G10/w01/case_05963250-a8c1-4677-b3e3-be5039f26d1d.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_05963250-a8c1-4677-b3e3-be5039f26d1d.fem,Air,1,284
IA_test/12.21 N3G10/w01/case_05963250-a8c1-4677-b3e3-be5039f26d1d.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_05963250-a8c1-4677-b3e3-be5039f26d1d.fem,Air,1,284
IA_test/12.21 N3G10/w01/case_1141e6dc-b050-48d0-87ac-9a58316d5c79.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_1141e6dc-b050-48d0-87ac-9a58316d5c79.fem,Pure Iron,1,157
IA_test/12.21 N3G10/w01/case_1141e6dc-b050-48d0-87ac-9a58316d5c79.fem,Copper,1,90
IA_test/12.21 N3G10/w01/case_1141e6dc-b050-48d0-87ac-9a58316d5c79.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_1141e6dc-b050-48d0-87ac-9a58316d5c79.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_1141e6dc-b050-48d0-87ac-9a58316d5c79.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_1141e6dc-b050-48d0-87ac-9a58316d5c79.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_115ad528-f65b-4929-bfa4-daf3ca841231.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_115ad528-f65b-4929-bfa4-daf3ca841231.fem,Pure Iron,1,193
IA_test/12.21 N3G10/w01/case_115ad528-f65b-4929-bfa4-daf3ca841231.fem,Copper,1,66
IA_test/12.21 N3G10/w01/case_115ad528-f65b-4929-bfa4-daf3ca841231.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_115ad528-f65b-4929-bfa4-daf3ca841231.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_115ad528-f65b-4929-bfa4-daf3ca841231.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_115ad528-f65b-4929-bfa4-daf3ca841231.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_159544e8-63cb-4408-9973-e9d2ad3a60bd.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_159544e8-63cb-4408-9973-e9d2ad3a60bd.fem,Pure Iron,1,157
IA_test/12.21 N3G10/w01/case_159544e8-63cb-4408-9973-e9d2ad3a60bd.fem,Copper,1,90
IA_test/12.21 N3G10/w01/case_159544e8-63cb-4408-9973-e9d2ad3a60bd.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_159544e8-63cb-4408-9973-e9d2ad3a60bd.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_159544e8-63cb-4408-9973-e9d2ad3a60bd.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_159544e8-63cb-4408-9973-e9d2ad3a60bd.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_1915b143-be46-4c57-85bf-b92b1c59bba4.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_1915b143-be46-4c57-85bf-b92b1c59bba4.fem,Pure Iron,1,157
IA_test/12.21 N3G10/w01/case_1915b143-be46-4c57-85bf-b92b1c59bba4.fem,Copper,1,132
IA_test/12.21 N3G10/w01/case_1915b143-be46-4c57-85bf-b92b1c59bba4.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_1915b143-be46-4c57-85bf-b92b1c59bba4.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_1915b143-be46-4c57-85bf-b92b1c59bba4.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_1915b143-be46-4c57-85bf-b92b1c59bba4.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_26334935-dc9f-4603-8b42-fe82caaf8ec9.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_26334935-dc9f-4603-8b42-fe82caaf8ec9.fem,Pure Iron,1,229
IA_test/12.21 N3G10/w01/case_26334935-dc9f-4603-8b42-fe82caaf8ec9.fem,Copper,1,66
IA_test/12.21 N3G10/w01/case_26334935-dc9f-4603-8b42-fe82caaf8ec9.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_26334935-dc9f-4603-8b42-fe82caaf8ec9.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_26334935-dc9f-4603-8b42-fe82caaf8ec9.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_26334935-dc9f-4603-8b42-fe82caaf8ec9.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_2b2a547c-f178-454b-9e44-02c863fd6322.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_2b2a547c-f178-454b-9e44-02c863fd6322.fem,Pure Iron,1,145
IA_test/12.21 N3G10/w01/case_2b2a547c-f178-454b-9e44-02c863fd6322.fem,Copper,1,84
IA_test/12.21 N3G10/w01/case_2b2a547c-f178-454b-9e44-02c863fd6322.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_2b2a547c-f178-454b-9e44-02c863fd6322.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_2b2a547c-f178-454b-9e44-02c863fd6322.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_2b2a547c-f178-454b-9e44-02c863fd6322.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_3881750a-9f02-446d-911b-1e57fa0eca81.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_3881750a-9f02-446d-911b-1e57fa0eca81.fem,Pure Iron,1,181
IA_test/12.21 N3G10/w01/case_3881750a-9f02-446d-911b-1e57fa0eca81.fem,Copper,1,102
IA_test/12.21 N3G10/w01/case_3881750a-9f02-446d-911b-1e57fa0eca81.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_3881750a-9f02-446d-911b-1e57fa0eca81.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_3881750a-9f02-446d-911b-1e57fa0eca81.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_3881750a-9f02-446d-911b-1e57fa0eca81.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_3a720ac5-09fc-4fb1-a0ba-2dca1089d401.fem,Air,1,272
IA_test/12.21 N3G10/w01/case_3a720ac5-09fc-4fb1-a0ba-2dca1089d401.fem,Pure Iron,1,181
IA_test/12.21 N3G10/w01/case_3a720ac5-09fc-4fb1-a0ba-2dca1089d401.fem,Copper,1,96
IA_test/12.21 N3G10/w01/case_3a720ac5-09fc-4fb1-a0ba-2dca1089d401.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_3a720ac5-09fc-4fb1-a0ba-2dca1089d401.fem,Air,1,272
IA_test/12.21 N3G10/w01/case_3a720ac5-09fc-4fb1-a0ba-2dca1089d401.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_3a720ac5-09fc-4fb1-a0ba-2dca1089d401.fem,Air,1,272
IA_test/12.21 N3G10/w01/case_3ac07a5b-3e67-4c68-895f-a1c664264ced.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_3ac07a5b-3e67-4c68-895f-a1c664264ced.fem,Pure Iron,1,169
IA_test/12.21 N3G10/w01/case_3ac07a5b-3e67-4c68-895f-a1c664264ced.fem,Copper,1,90
IA_test/12.21 N3G10/w01/case_3ac07a5b-3e67-4c68-895f-a1c664264ced.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_3ac07a5b-3e67-4c68-895f-a1c664264ced.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_3ac07a5b-3e67-4c68-895f-a1c664264ced.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_3ac07a5b-3e67-4c68-895f-a1c664264ced.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_435bdce4-b8b9-421e-926e-a54b11a7b00b.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_435bdce4-b8b9-421e-926e-a54b11a7b00b.fem,Pure Iron,1,205
IA_test/12.21 N3G10/w01/case_435bdce4-b8b9-421e-926e-a54b11a7b00b.fem,Copper,1,84
IA_test/12.21 N3G10/w01/case_435bdce4-b8b9-421e-926e-a54b11a7b00b.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_435bdce4-b8b9-421e-926e-a54b11a7b00b.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_435bdce4-b8b9-421e-926e-a54b11a7b00b.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_435bdce4-b8b9-421e-926e-a54b11a7b00b.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.fem,Pure Iron,1,133
IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.fem,Copper,1,114
